image,question,answers,answer_type,answerable
VizWiz_train_00004132.jpg,What kind of object is this?,"[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'corderoy'}, {'answer_confidence': 'maybe', 'answer': 'fence'}, {'answer_confidence': 'maybe', 'answer': 'fabric'}, {'answer_confidence': 'yes', 'answer': 'fabric'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'couch'}]",unanswerable,0
VizWiz_train_00023949.jpg,What's the color for this laptop?,"[{'answer': 'grey black', 'answer_confidence': 'yes'}, {'answer': 'black', 'answer_confidence': 'yes'}, {'answer': 'black', 'answer_confidence': 'yes'}, {'answer': 'silver', 'answer_confidence': 'maybe'}, {'answer': 'black', 'answer_confidence': 'yes'}, {'answer': 'black', 'answer_confidence': 'maybe'}, {'answer': 'black', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'black', 'answer_confidence': 'yes'}, {'answer': 'metallic grey', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00013038.jpg,Is this shampoo or conditioner?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'conditioner'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'conditioner'}]",unanswerable,0
VizWiz_train_00019126.jpg,What kind of pie is this?,"[{'answer_confidence': 'yes', 'answer': 'turkey'}, {'answer_confidence': 'yes', 'answer': 'turkey pot pie'}, {'answer_confidence': 'yes', 'answer': 'turkey'}, {'answer_confidence': 'yes', 'answer': 'turkey pot pie'}, {'answer_confidence': 'yes', 'answer': 'turkey pot pie'}, {'answer_confidence': 'yes', 'answer': 'food'}, {'answer_confidence': 'yes', 'answer': 'turkey'}, {'answer_confidence': 'yes', 'answer': 'turkey pot pie'}, {'answer_confidence': 'yes', 'answer': 'turkey pot pie'}, {'answer_confidence': 'yes', 'answer': 'turkey'}]",other,1
VizWiz_train_00005029.jpg,What is this box?,"[{'answer_confidence': 'yes', 'answer': 'marie callenders country fried pork chop'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'pork chop'}, {'answer_confidence': 'maybe', 'answer': 'frozen pork chop'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'marie callender country fried pork chop dinner'}, {'answer_confidence': 'yes', 'answer': 'marie callendar pork chop dinner'}, {'answer_confidence': 'maybe', 'answer': 'pork chop'}, {'answer_confidence': 'yes', 'answer': 'frozen dinner'}]",other,1
VizWiz_train_00013364.jpg,Please read the directions on box to me.,"[{'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00019977.jpg,What is the eleven digit number at the bottom?,"[{'answer': 'unsuitable image', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'rest o ration', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'yes'}, {'answer': 'unsuitable image', 'answer_confidence': 'no'}]",unanswerable,0
VizWiz_train_00013175.jpg,What is this text?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'deakin'}, {'answer_confidence': 'yes', 'answer': 'deakin'}, {'answer_confidence': 'yes', 'answer': 'no text'}, {'answer_confidence': 'maybe', 'answer': 'deakin'}, {'answer_confidence': 'yes', 'answer': 'deakin'}, {'answer_confidence': 'maybe', 'answer': 'box'}, {'answer_confidence': 'maybe', 'answer': 'deakin'}, {'answer_confidence': 'yes', 'answer': 'deakin'}, {'answer_confidence': 'yes', 'answer': 'deakin'}]",other,1
VizWiz_train_00004062.jpg,"Hello. Could you please tell me, the two jacks that are going up and down, could you tell me what jacks are those? And also, could you please tell me what color is the top one and what color is the bottom one? Thank you.","[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'white red headphones unknown'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'top 1 white audio bottom red audio'}, {'answer_confidence': 'yes', 'answer': 'top white has l next to bottom red has r next to'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'speaker jacks top l bottom r'}, {'answer_confidence': 'maybe', 'answer': 'red white'}, {'answer_confidence': 'maybe', 'answer': 'white top l redbottom r'}]",other,1
VizWiz_train_00008513.jpg,What does it say?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'in another language'}, {'answer_confidence': 'no', 'answer': 'written in japanese'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'star'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'mochi'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00018385.jpg,What brand of beer is this bottle?,"[{'answer_confidence': 'yes', 'answer': 'yuengling'}, {'answer_confidence': 'maybe', 'answer': 'yuenghmy'}, {'answer_confidence': 'yes', 'answer': 'yuengling'}, {'answer_confidence': 'maybe', 'answer': 'yuengling'}, {'answer_confidence': 'yes', 'answer': 'lager'}, {'answer_confidence': 'yes', 'answer': 'yuengling'}, {'answer_confidence': 'yes', 'answer': 'yuengling'}, {'answer_confidence': 'yes', 'answer': 'yuengling'}, {'answer_confidence': 'yes', 'answer': 'yuengling traditional logger'}, {'answer_confidence': 'yes', 'answer': 'yuengling'}]",other,1
VizWiz_train_00006358.jpg,What's on the screen?,"[{'answer_confidence': 'yes', 'answer': 'headphone'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'keyboard wires headphones part hand'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'head phones'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'nothing'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'keyboard codes'}]",other,1
VizWiz_train_00003668.jpg,For how long do I cook this in the microwave?,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': '7 minutes'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': '7'}, {'answer_confidence': 'yes', 'answer': '5 minutes'}, {'answer_confidence': 'yes', 'answer': '7.5 minutes'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'print too small to read'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00017693.jpg,what kind is seizing is this?,"[{'answer_confidence': 'yes', 'answer': 'i dont know'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00006189.jpg,What does this say?,"[{'answer_confidence': 'maybe', 'answer': 'native visions'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'native visions'}, {'answer_confidence': 'yes', 'answer': 'native visions'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'native visions indian style mandella'}, {'answer_confidence': 'maybe', 'answer': 'native visions'}, {'answer_confidence': 'maybe', 'answer': 'native visions'}]",other,1
VizWiz_train_00011581.jpg,I'm trying to figure out what's in this bottle and I'm just wondering if you're able to identify what's in this bottle.,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'saline eye wash'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'soda'}, {'answer_confidence': 'yes', 'answer': 'no'}]",unanswerable,0
VizWiz_train_00006410.jpg,What channel number is this?,"[{'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}, {'answer_confidence': 'yes', 'answer': '87.5'}]",other,1
VizWiz_train_00016403.jpg,What are the cooking instructions on this package?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'not on this side'}, {'answer_confidence': 'yes', 'answer': 'paper'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'to far away'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00017754.jpg,What type of Captain Morgan is this? ,"[{'answer_confidence': 'yes', 'answer': 'iced tea'}, {'answer_confidence': 'maybe', 'answer': 'long island iced tea'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'long island iced tea'}, {'answer_confidence': 'yes', 'answer': 'long island tea'}, {'answer_confidence': 'yes', 'answer': 'long island iced'}, {'answer_confidence': 'yes', 'answer': 'long island iced tea'}, {'answer_confidence': 'yes', 'answer': 'long island iced tea'}, {'answer_confidence': 'yes', 'answer': 'long island iced tea'}, {'answer_confidence': 'yes', 'answer': 'long island iced tea'}]",other,1
VizWiz_train_00015535.jpg,What color are these pants?,"[{'answer_confidence': 'yes', 'answer': 'kelly green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'maybe', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'maybe', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green'}]",other,1
VizWiz_train_00009061.jpg,Is this turkey,"[{'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no ham', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}, {'answer': 'no', 'answer_confidence': 'yes'}]",yes/no,1
VizWiz_train_00017539.jpg,What is the computer scree showing if anything?,"[{'answer_confidence': 'yes', 'answer': 'windows was unable to start'}, {'answer_confidence': 'yes', 'answer': 'startup repair searching for problems'}, {'answer_confidence': 'maybe', 'answer': 'instructions'}, {'answer_confidence': 'maybe', 'answer': 'error message'}, {'answer_confidence': 'yes', 'answer': 'unable to start'}, {'answer_confidence': 'yes', 'answer': 'startup repair'}, {'answer_confidence': 'yes', 'answer': 'says something was unable to start startup repair check your system for problems'}, {'answer_confidence': 'maybe', 'answer': 'unable to start'}, {'answer_confidence': 'yes', 'answer': 'unable to start searching for problem'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",other,1
VizWiz_train_00014810.jpg,What kind of soda is this?  Thank you.,"[{'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'maybe', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'canada dry ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'canada dry ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger ale'}, {'answer_confidence': 'yes', 'answer': 'ginger natural flavor'}]",other,1
VizWiz_train_00019761.jpg,What kind of yogurt is this?,"[{'answer_confidence': 'yes', 'answer': 'strawberry'}, {'answer_confidence': 'yes', 'answer': 'strawberry'}, {'answer_confidence': 'yes', 'answer': 'raspberry'}, {'answer_confidence': 'yes', 'answer': 'light strawberry'}, {'answer_confidence': 'yes', 'answer': 'asdf'}, {'answer_confidence': 'yes', 'answer': 'strawberry'}, {'answer_confidence': 'yes', 'answer': 'raspberry'}, {'answer_confidence': 'maybe', 'answer': 'light strawberry'}, {'answer_confidence': 'yes', 'answer': 'raspberry'}, {'answer_confidence': 'yes', 'answer': 'light raspberry'}]",other,1
VizWiz_train_00017290.jpg,What is in this bottle?,"[{'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}, {'answer_confidence': 'yes', 'answer': 'ground ginger'}]",other,1
VizWiz_train_00013138.jpg,"Hi there, I'm sending this photo along because I want to know what the captcha is.  If you could send that back I'd really appreciate it.  Thank you.","[{'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'wefwef'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'i do not see captcha'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00010332.jpg,What color is this?,"[{'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",other,1
VizWiz_train_00002076.jpg,What is this bottle?,"[{'answer': 'vitamins', 'answer_confidence': 'yes'}, {'answer': 'calcium gummy vitamins', 'answer_confidence': 'maybe'}, {'answer': 'calcium vitamins', 'answer_confidence': 'yes'}, {'answer': 'calcium', 'answer_confidence': 'maybe'}, {'answer': 'vitamins', 'answer_confidence': 'yes'}, {'answer': 'vita fusion calcium gummy vitamins', 'answer_confidence': 'yes'}, {'answer': 'vitafusion calcium', 'answer_confidence': 'yes'}, {'answer': 'vitafusion calcium', 'answer_confidence': 'yes'}, {'answer': 'calcium chews', 'answer_confidence': 'yes'}, {'answer': 'calcium gummy vitamins', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00007032.jpg,What is the expiration date?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': '0'}]",unanswerable,0
VizWiz_train_00000618.jpg,Not english,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'elf'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'witch'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00007785.jpg,What kind of Kool-Aid is this?,"[{'answer_confidence': 'yes', 'answer': 'orange strawberry'}, {'answer_confidence': 'no', 'answer': 'orange'}, {'answer_confidence': 'yes', 'answer': 'orange watermelon'}, {'answer_confidence': 'yes', 'answer': 'invisible watermelon kiwi'}, {'answer_confidence': 'yes', 'answer': 'orange'}, {'answer_confidence': 'yes', 'answer': 'invisible'}, {'answer_confidence': 'yes', 'answer': 'orange'}, {'answer_confidence': 'yes', 'answer': 'watermelon kiwi'}, {'answer_confidence': 'maybe', 'answer': 'orange'}, {'answer_confidence': 'yes', 'answer': 'orange watermelon kiwi'}]",other,1
VizWiz_train_00013428.jpg,"There's two items of clothing, hopefully, in this picture. One laid across the other.  Are they the same color?","[{'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'rfg'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes they'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'maybe', 'answer': 'yes'}]",yes/no,1
VizWiz_train_00019158.jpg,what color is the floor?,"[{'answer_confidence': 'maybe', 'answer': 'copper'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'pale blue speckles'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'blue white'}, {'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}]",other,1
VizWiz_train_00008780.jpg,Red wine vinegar or balsamic?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'ds'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'balsamic'}, {'answer_confidence': 'maybe', 'answer': 'red wine vinegar'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00018939.jpg,"Hi, what kind of can is this? Thanks.","[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'tecate'}]",unanswerable,0
VizWiz_train_00008094.jpg,Where are my pants?,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'bed'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00004876.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'coke can'}, {'answer_confidence': 'yes', 'answer': 'coke cola'}, {'answer_confidence': 'yes', 'answer': 'coca cola'}, {'answer_confidence': 'yes', 'answer': 'coco cola soda can'}, {'answer_confidence': 'yes', 'answer': 'can coca cola classic soda'}, {'answer_confidence': 'yes', 'answer': 'coca cola'}, {'answer_confidence': 'yes', 'answer': 'coca cola'}, {'answer_confidence': 'yes', 'answer': 'coca cola'}, {'answer_confidence': 'yes', 'answer': 'coke'}, {'answer_confidence': 'yes', 'answer': 'coca cola'}]",other,1
VizWiz_train_00001494.jpg,Does the clouds look like storm clouds or rain clouds?,"[{'answer_confidence': 'maybe', 'answer': 'rain'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'rain'}, {'answer_confidence': 'yes', 'answer': 'storm clouds'}, {'answer_confidence': 'maybe', 'answer': 'storm'}, {'answer_confidence': 'maybe', 'answer': 'rain'}, {'answer_confidence': 'maybe', 'answer': 'storm'}, {'answer_confidence': 'yes', 'answer': 'rain clouds'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'maybe', 'answer': 'no'}]",other,1
VizWiz_train_00013001.jpg,What color is this?,"[{'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'yellow'}]",other,1
VizWiz_train_00015705.jpg,What kind of candy bar is this?,"[{'answer': 'lindt hazelnut', 'answer_confidence': 'yes'}, {'answer': 'lindt hazelnut', 'answer_confidence': 'yes'}, {'answer': 'hazelnut', 'answer_confidence': 'yes'}, {'answer': 'hazelnut chocolate', 'answer_confidence': 'yes'}, {'answer': 'chocolate hazelnuts', 'answer_confidence': 'maybe'}, {'answer': 'lindt hazelnut', 'answer_confidence': 'yes'}, {'answer': 'hazelnut', 'answer_confidence': 'yes'}, {'answer': 'lindt hazelnut', 'answer_confidence': 'yes'}, {'answer': 'hazelnut', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00000869.jpg,Yes is the picture of a coffeemaker. I just need to determined which one of those buttons is the on off switch. Thank you.,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'bottom right'}, {'answer_confidence': 'maybe', 'answer': 'top left'}, {'answer_confidence': 'yes', 'answer': 'unknown'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'top right'}, {'answer_confidence': 'maybe', 'answer': 'bottom right'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",other,1
VizWiz_train_00018817.jpg,What color is the sarong?,"[{'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'maybe', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green blue flowers'}, {'answer_confidence': 'yes', 'answer': 'green teal white flowers'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'yes', 'answer': 'green blue'}, {'answer_confidence': 'yes', 'answer': 'green blue white'}, {'answer_confidence': 'yes', 'answer': 'green'}, {'answer_confidence': 'maybe', 'answer': 'green blue white hibiscus flowers'}, {'answer_confidence': 'yes', 'answer': 'blue white green'}]",other,1
VizWiz_train_00018121.jpg,What color are the stripes on this shirt?,"[{'answer': 'grey', 'answer_confidence': 'yes'}, {'answer': 'grey white', 'answer_confidence': 'yes'}, {'answer': 'grey', 'answer_confidence': 'yes'}, {'answer': 'white grey', 'answer_confidence': 'yes'}, {'answer': 'grey white', 'answer_confidence': 'yes'}, {'answer': 'blue', 'answer_confidence': 'yes'}, {'answer': 'grey', 'answer_confidence': 'yes'}, {'answer': 'grey', 'answer_confidence': 'yes'}, {'answer': 'stripes grey white', 'answer_confidence': 'yes'}, {'answer': 'grey white', 'answer_confidence': 'yes'}]",other,1
